fof_halo_tag,A1,A0,B1,B0,C1,C0,D1,D0
2464988182488,True,False,False,True,True,False,False,True
2221480657932,True,False,True,False,True,False,True,False
2464705613912,True,False,True,False,False,True,False,True
2472643210864,True,False,False,True,False,True,True,False
2485020443018,True,False,True,False,False,True,True,False
2601211190292,True,False,False,True,False,True,True,False
2520555239250,True,False,True,False,False,True,False,True
2645039887422,False,True,False,False,False,False,False,False
2878093266782,True,False,True,False,False,True,False,True
2911746833466,True,False,True,False,True,False,True,False
2846332926104,True,False,True,False,False,True,True,False
2839982350024,True,False,True,False,False,True,False,True
2883170286434,True,False,True,False,False,True,True,False
2717752874504,True,False,True,False,False,True,True,False
2612667412900,False,True,False,False,False,False,False,False
2856509341794,True,False,False,True,False,True,False,True
2910804934146,True,False,True,False,True,False,False,True
2615501482202,True,False,True,False,True,False,True,False
2802828554128,True,False,True,False,True,False,False,True
2890150661740,True,False,False,True,False,True,True,False
2925395155228,True,False,True,False,False,True,False,True
2954617226610,True,False,True,False,False,True,True,False
2852043852490,True,False,True,False,True,False,True,False
2539002370448,True,False,True,False,False,True,False,True
2625038926212,True,False,True,False,False,True,True,False
2837149669308,True,False,False,True,False,True,False,True
2920347469096,True,False,True,False,True,False,True,False
2961301577040,True,False,False,True,False,True,False,True
2950830876044,True,False,True,False,True,False,True,False
2934304868330,True,False,True,False,True,False,True,False
2096401110760,False,True,False,False,False,False,False,False
2068764624408,True,False,True,False,False,True,True,False
2030993805620,True,False,True,False,True,False,True,False
2185623601352,True,False,True,False,True,False,False,True
2309768628898,True,False,False,True,False,True,False,True
2458361387420,True,False,True,False,True,False,True,False
2438363902026,False,True,False,False,False,False,False,False
2180236218792,True,False,True,False,False,True,True,False
2265013756416,True,False,True,False,True,False,True,False
2477753164512,False,True,False,False,False,False,False,False
2346949137200,False,True,False,False,False,False,False,False
2385369007194,False,True,False,False,False,False,False,False
2107198354638,True,False,True,False,True,False,False,True
2028453244090,True,False,True,False,True,False,False,True
2210072920244,False,True,False,False,False,False,False,False
2314541258060,True,False,True,False,True,False,True,False
2264686208554,True,False,True,False,True,False,False,True
2460903589500,True,False,True,False,False,True,False,True
2051320932932,True,False,True,False,True,False,True,False
2064022086038,True,False,False,True,False,True,True,False
2287559996708,True,False,True,False,True,False,False,True
2715566800028,True,False,True,False,True,False,True,False
2912740242516,True,False,True,False,False,True,False,True
2757470191676,True,False,False,True,False,True,False,True
2789558635952,True,False,True,False,False,True,False,True
2947999049698,True,False,True,False,True,False,True,False
2834657362304,True,False,True,False,True,False,True,False
2963888783180,True,False,True,False,False,True,False,True
2812110998490,True,False,True,False,True,False,True,False
2599988009666,True,False,True,False,True,False,True,False
2623806394048,True,False,True,False,True,False,True,False
2905753544016,True,False,True,False,True,False,True,False
2987033070034,True,False,True,False,False,True,True,False
2849872972508,True,False,True,False,False,True,False,True
2587935806166,True,False,True,False,False,True,False,True
2691764115164,True,False,True,False,False,True,True,False
2698750866434,True,False,True,False,True,False,True,False
2674930894524,False,True,False,False,False,False,False,False
2852117586740,True,False,True,False,True,False,False,True
2779393160046,False,True,False,False,False,False,False,False
2789246233514,False,True,False,False,False,False,False,False
2863544553318,True,False,True,False,True,False,True,False
2221148043818,True,False,True,False,False,True,False,True
2457698453120,True,False,True,False,False,True,False,True
2213545808420,False,True,False,False,False,False,False,False
2249730413644,False,True,False,False,False,False,False,False
2130349849164,True,False,True,False,False,True,True,False
2192900432474,True,False,False,True,False,True,False,True
2226251271586,True,False,True,False,True,False,False,True
2314830605984,True,False,True,False,False,True,True,False
2471994639780,True,False,True,False,False,True,False,True
2331977770012,True,False,True,False,False,True,False,True
2282116799062,True,False,True,False,False,True,False,True
2294517743898,True,False,True,False,False,True,False,True
2307192764808,True,False,True,False,False,True,False,True
2032558906152,True,False,True,False,False,True,True,False
2051281020336,True,False,True,False,True,False,True,False
2235445291494,True,False,False,True,False,True,False,True
2341183810196,False,True,False,False,False,False,False,False
2405320254396,True,False,True,False,False,True,True,False
2270696512514,True,False,False,True,False,True,True,False
2305933194288,True,False,True,False,False,True,False,True
2316091894102,True,False,True,False,True,False,True,False
2423729107730,False,True,False,False,False,False,False,False
2360241311470,True,False,True,False,False,True,True,False
2527859235108,True,False,True,False,False,True,False,True
2575168580946,True,False,True,False,False,True,False,True
2589157202188,True,False,True,False,True,False,True,False
2925715978878,True,False,True,False,False,True,False,True
2720622023018,True,False,True,False,True,False,True,False
2507891284732,True,False,True,False,True,False,False,True
2935575049718,True,False,True,False,True,False,True,False
2739995077280,True,False,True,False,False,True,False,True
2774605992750,True,False,True,False,False,True,False,True
2804139359792,True,False,False,True,False,True,True,False
2528181317030,True,False,True,False,False,True,False,True
2689162647344,False,True,False,False,False,False,False,False
2668840209086,False,True,False,False,False,False,False,False
2734254595630,True,False,True,False,True,False,False,True
2695851659032,True,False,True,False,False,True,True,False
2741582754262,True,False,True,False,True,False,True,False
2541546188306,True,False,True,False,False,True,True,False
2549164980334,True,False,True,False,False,True,False,True
2950816993694,True,False,True,False,False,True,True,False
2823506341654,True,False,True,False,False,True,False,True
2165940261694,True,False,True,False,True,False,False,True
2224993060102,False,True,False,False,False,False,False,False
2321203837388,True,False,False,True,False,True,False,True
2480912618540,True,False,False,True,False,True,True,False
2293893716016,True,False,True,False,False,True,True,False
2238658566090,True,False,True,False,False,True,False,True
2347571984350,True,False,True,False,True,False,False,True
2367262911650,True,False,True,False,False,True,True,False
2363124794888,True,False,True,False,False,True,False,True
2842877227500,True,False,True,False,False,True,True,False
2955287322132,True,False,True,False,False,True,True,False
2575545598378,True,False,True,False,True,False,True,False
2692085493284,True,False,True,False,True,False,True,False
2691429992328,True,False,True,False,True,False,True,False
2731445703024,True,False,True,False,False,True,False,True
2840020783910,True,False,True,False,False,True,True,False
2993708804958,True,False,True,False,False,True,False,True
2657479947120,True,False,True,False,False,True,False,True
2574602389308,True,False,True,False,True,False,True,False
2563810312710,True,False,False,True,False,True,False,True
2861320504928,True,False,True,False,True,False,True,False
2993673873796,True,False,True,False,True,False,True,False
3381352362256,True,False,True,False,True,False,True,False
3458831475726,True,False,True,False,False,True,False,True
3364540711340,True,False,True,False,False,True,True,False
3302305531674,True,False,True,False,False,True,True,False
3090223036942,True,False,True,False,False,True,False,True
3197539908654,True,False,True,False,False,True,True,False
3344224949682,True,False,True,False,False,True,True,False
3369958762050,True,False,True,False,True,False,True,False
3447748717514,False,True,False,False,False,False,False,False
3150840856718,True,False,True,False,False,True,True,False
3151160393326,True,False,True,False,False,True,True,False
3397864813868,False,True,False,False,False,False,False,False
3114981382464,True,False,False,True,False,True,False,True
3148950807028,False,True,False,False,False,False,False,False
3074663323674,True,False,True,False,False,True,False,True
3232152109588,True,False,True,False,False,True,True,False
3166426074812,True,False,True,False,False,True,False,True
3253417456320,True,False,False,True,False,True,True,False
3282002320616,True,False,True,False,False,True,False,True
3435995034674,True,False,True,False,True,False,False,True
3499497346760,True,False,True,False,True,False,True,False
3317548383262,True,False,True,False,True,False,True,False
3287396431916,True,False,True,False,False,True,True,False
3696020855676,True,False,False,True,False,True,False,True
3524569732186,False,True,False,False,False,False,False,False
3507733839312,True,False,True,False,True,False,True,False
3539479010390,True,False,True,False,True,False,True,False
3553134537788,True,False,True,False,True,False,False,True
3572502552086,False,True,False,False,False,False,False,False
3572824784510,True,False,True,False,False,True,False,True
3988146917356,False,True,False,False,False,False,False,False
3503627372794,True,False,True,False,True,False,True,False
3746847970394,False,True,False,False,False,False,False,False
3849080590526,True,False,True,False,True,False,True,False
3897664578106,True,False,True,False,False,True,False,True
3776692356274,True,False,True,False,False,True,False,True
3575688740260,True,False,True,False,False,True,False,True
3676651608422,True,False,True,False,True,False,False,True
3628079616780,False,True,False,False,False,False,False,False
3984642353462,True,False,True,False,False,True,True,False
3935119767122,False,True,False,False,False,False,False,False
3867475181362,True,False,True,False,True,False,True,False
3980832240326,True,False,True,False,False,True,False,True
3945910458558,True,False,True,False,False,True,False,True
3528713470340,True,False,True,False,False,True,False,True
3911318014600,True,False,True,False,True,False,True,False
3805913597450,True,False,True,False,True,False,True,False
3803056245386,True,False,True,False,False,True,False,True
3005458426424,True,False,True,False,True,False,True,False
3236294080588,True,False,True,False,True,False,True,False
3220093026318,True,False,True,False,False,True,True,False
3217885556732,False,True,False,False,False,False,False,False
3356319991602,False,True,False,False,False,False,False,False
3420780609692,True,False,True,False,True,False,True,False
3407440183552,True,False,True,False,True,False,False,True
3003249621298,True,False,True,False,False,True,True,False
3199168356658,True,False,True,False,True,False,True,False
3239777554496,True,False,True,False,True,False,True,False
3450938307916,True,False,True,False,False,True,True,False
3397914937410,True,False,True,False,True,False,False,True
3034053295948,False,True,False,False,False,False,False,False
3020398852756,True,False,False,True,False,True,False,True
3115976732564,True,False,True,False,False,True,False,True
3172487556336,True,False,True,False,True,False,True,False
3106137166330,True,False,True,False,False,True,True,False
3264880281494,True,False,True,False,True,False,True,False
3635419693682,True,False,True,False,True,False,True,False
3548731215548,True,False,True,False,True,False,True,False
3606526432726,True,False,True,False,False,True,True,False
3845605560368,True,False,True,False,True,False,True,False
3858949213876,True,False,False,True,False,True,False,True
3565586612830,True,False,False,True,False,True,False,True
3594796638646,True,False,True,False,False,True,True,False
3595111211184,True,False,True,False,False,True,True,False
3952960232320,True,False,True,False,True,False,True,False
3878341470060,False,True,False,False,False,False,False,False
3898031489936,True,False,True,False,False,True,True,False
3612236199776,True,False,False,True,False,True,False,True
3626212623572,True,False,True,False,True,False,True,False
3662722207892,True,False,True,False,False,True,True,False
3576685602628,False,True,False,False,False,False,False,False
3755765496072,True,False,True,False,True,False,True,False
3679887666382,True,False,False,True,False,True,False,True
3749429839002,False,True,False,False,False,False,False,False
3967882640580,True,False,True,False,False,True,False,True
3999624686978,True,False,False,True,False,True,False,True
3903098582152,True,False,True,False,True,False,True,False
3949135781774,True,False,True,False,False,True,True,False
3978043986294,True,False,True,False,True,False,True,False
3182267627620,True,False,True,False,True,False,True,False
3307062235272,True,False,True,False,True,False,True,False
3361995135652,True,False,True,False,False,True,False,True
3340391251982,False,True,False,False,False,False,False,False
3271496165810,True,False,True,False,False,True,True,False
3162614349722,True,False,True,False,True,False,True,False
3417576029922,True,False,True,False,True,False,True,False
3229259354802,True,False,True,False,False,True,True,False
3415016642602,True,False,False,True,False,True,True,False
3100369316600,True,False,True,False,True,False,True,False
3103867203364,True,False,False,True,False,True,False,True
3160704543298,False,True,False,False,False,False,False,False
3143230208464,True,False,True,False,True,False,True,False
3209593123338,True,False,True,False,False,True,True,False
3069255885956,True,False,True,False,False,True,False,True
3150860088014,True,False,True,False,False,True,False,True
3485207665206,True,False,True,False,False,True,False,True
3392801080144,True,False,True,False,False,True,False,True
3302635757188,True,False,True,False,True,False,False,True
3696346392230,True,False,True,False,False,True,False,True
3897652459148,True,False,True,False,True,False,False,True
1033790056,True,False,True,False,True,False,True,False
3549352600622,False,True,False,False,False,False,False,False
3764625364770,True,False,True,False,False,True,True,False
3540753152226,True,False,True,False,True,False,True,False
3603302047176,True,False,True,False,False,True,True,False
3651258378602,False,True,False,False,False,False,False,False
3749995202884,False,True,False,False,False,False,False,False
3892241643290,False,True,False,False,False,False,False,False
3850025418808,True,False,True,False,True,False,True,False
3700174677108,True,False,False,True,False,True,False,True
3904341801454,True,False,True,False,True,False,True,False
3062921309108,True,False,True,False,True,False,True,False
3013067393546,True,False,True,False,True,False,False,True
3130548835878,False,True,False,False,False,False,False,False
3021654823130,True,False,True,False,True,False,True,False
3178509073284,True,False,True,False,False,True,False,True
3392838700812,True,False,False,True,False,True,False,True
3461413798780,True,False,True,False,False,True,False,True
3040402110888,True,False,True,False,False,True,True,False
3163917567412,True,False,True,False,True,False,True,False
3157892247800,True,False,True,False,True,False,True,False
3356023164740,True,False,True,False,False,True,False,True
3335388750098,True,False,True,False,False,True,False,True
3048950179472,False,True,False,False,False,False,False,False
3111181100912,True,False,False,True,False,True,False,True
3236925446872,True,False,True,False,True,False,True,False
3257243903258,True,False,True,False,False,True,False,True
3339482515700,True,False,True,False,False,True,False,True
3261367782650,False,True,False,False,False,False,False,False
3432517841228,True,False,True,False,False,True,True,False
3377266741556,True,False,False,True,False,True,False,True
3067082486080,True,False,False,True,False,True,False,True
3061683159974,True,False,True,False,False,True,False,True
3242669509776,True,False,True,False,False,True,False,True
3297270298964,True,False,True,False,True,False,True,False
3630646438834,True,False,True,False,True,False,True,False
3539527573718,True,False,True,False,False,True,False,True
3612558534532,True,False,True,False,False,True,True,False
3861176191110,True,False,True,False,False,True,False,True
3532878578426,True,False,True,False,True,False,True,False
3562412475668,True,False,True,False,True,False,True,False
3690338184764,True,False,True,False,True,False,True,False
3726227042054,False,True,False,False,False,False,False,False
3599219067420,True,False,True,False,False,True,False,True
3521124620028,True,False,True,False,True,False,True,False
3571934447916,False,True,False,False,False,False,False,False
3696405161150,True,False,True,False,False,True,True,False
3766891248600,True,False,True,False,True,False,True,False
3743717605856,False,True,False,False,False,False,False,False
385630988872,False,True,False,False,False,False,False,False
440893531614,True,False,True,False,False,True,False,True
110674922888,False,True,False,False,False,False,False,False
136401804330,True,False,True,False,True,False,True,False
190062507876,True,False,True,False,False,True,False,True
18290765008,False,True,False,False,False,False,False,False
28133859902,True,False,True,False,False,True,True,False
221183676214,False,True,False,False,False,False,False,False
355490654750,True,False,True,False,False,True,True,False
387253743076,True,False,True,False,False,True,False,True
340257809844,True,False,True,False,False,True,True,False
222743709714,True,False,True,False,True,False,True,False
121784723224,True,False,True,False,False,True,False,True
446607934410,True,False,True,False,False,True,False,True
97976821108,False,True,False,False,False,False,False,False
141803779576,True,False,True,False,False,True,False,True
267543311844,True,False,True,False,True,False,True,False
271977302492,True,False,True,False,True,False,True,False
719984462724,True,False,True,False,False,True,False,True
687283506124,True,False,True,False,True,False,True,False
622191630120,True,False,False,True,False,True,False,True
641877970584,True,False,True,False,True,False,True,False
788245744624,True,False,True,False,True,False,True,False
867630910696,True,False,True,False,False,True,True,False
902241774974,True,False,True,False,True,False,True,False
793337732288,True,False,True,False,True,False,True,False
860340500428,True,False,True,False,True,False,True,False
617444528530,True,False,True,False,False,True,True,False
534886154352,False,True,False,False,False,False,False,False
650779795436,True,False,True,False,True,False,True,False
555214515430,True,False,True,False,False,True,False,True
551092576558,True,False,True,False,False,True,False,True
646664131422,True,False,True,False,True,False,True,False
980062675556,True,False,True,False,False,True,False,True
792726455942,True,False,True,False,False,True,False,True
940372323462,True,False,False,True,False,True,False,True
892746516320,True,False,True,False,False,True,False,True
968945696454,True,False,True,False,True,False,True,False
607276279862,True,False,True,False,True,False,True,False
708877287868,True,False,True,False,False,True,False,True
775867430978,True,False,True,False,True,False,True,False
1002578046114,True,False,True,False,True,False,False,True
544093000166,False,True,False,False,False,False,False,False
674916381186,True,False,True,False,True,False,False,True
620944407456,False,True,False,False,False,False,False,False
697144470424,False,True,False,False,False,False,False,False
850185380014,False,True,False,False,False,False,False,False
974031561376,False,True,False,False,False,False,False,False
981632763540,True,False,True,False,False,True,False,True
83075152506,True,False,True,False,False,True,True,False
346307599164,True,False,True,False,False,True,True,False
424424499884,False,True,False,False,False,False,False,False
294886243240,False,True,False,False,False,False,False,False
459042193370,False,True,False,False,False,False,False,False
140862281340,True,False,True,False,True,False,False,True
36412793072,True,False,True,False,False,True,True,False
296453155470,True,False,True,False,True,False,True,False
305660933328,True,False,False,True,False,True,False,True
190733132258,True,False,True,False,True,False,True,False
40872914898,True,False,True,False,False,True,False,True
32294256544,True,False,True,False,True,False,True,False
45640327194,True,False,True,False,False,True,False,True
282830614124,False,True,False,False,False,False,False,False
304737629180,True,False,False,True,False,True,True,False
416823626054,True,False,True,False,True,False,True,False
426014116958,True,False,True,False,True,False,True,False
367595628546,True,False,False,True,True,False,False,True
627319022630,True,False,True,False,False,True,False,True
933397266164,False,True,False,False,False,False,False,False
538427762822,True,False,True,False,False,True,False,True
886109440918,True,False,True,False,True,False,True,False
692088921418,True,False,True,False,True,False,True,False
593967883458,True,False,True,False,True,False,True,False
521250763684,True,False,True,False,False,True,False,True
711446528920,True,False,True,False,False,True,True,False
678112170564,False,True,False,False,False,False,False,False
780033645248,True,False,False,True,False,True,False,True
941338795244,True,False,True,False,False,True,True,False
611772438986,True,False,True,False,True,False,True,False
636224175348,True,False,True,False,False,True,True,False
712423255908,True,False,True,False,False,True,False,True
917854158818,True,False,True,False,False,True,False,True
962625889972,True,False,True,False,False,True,False,True
1006126734988,True,False,True,False,False,True,False,True
815942108258,True,False,True,False,True,False,True,False
781013724382,True,False,True,False,False,True,True,False
18585558422,True,False,True,False,False,True,False,True
79223990896,True,False,True,False,False,True,False,True
34141015010,True,False,True,False,False,True,False,True
218940905336,True,False,True,False,False,True,False,True
448817144478,True,False,True,False,False,True,False,True
265298925726,True,False,True,False,False,True,True,False
351656857052,True,False,True,False,False,True,False,True
125921984066,True,False,True,False,True,False,True,False
14485644276,True,False,True,False,True,False,True,False
94169229114,True,False,False,True,False,True,False,True
96395271416,True,False,True,False,True,False,False,True
129427808770,True,False,True,False,False,True,False,True
407250702322,True,False,True,False,True,False,True,False
400580766632,True,False,True,False,True,False,True,False
228470060388,True,False,True,False,False,True,False,True
336416553134,True,False,False,True,False,True,False,True
231026524428,True,False,True,False,True,False,True,False
288807830878,True,False,False,True,True,False,True,False
523446263668,True,False,True,False,True,False,True,False
695547068394,False,True,False,False,False,False,False,False
715218819312,True,False,True,False,False,True,True,False
943512750044,True,False,True,False,False,True,False,True
545999030220,True,False,False,True,False,True,False,True
522821834040,True,False,True,False,False,True,False,True
861629583550,True,False,True,False,False,True,True,False
924168802524,True,False,True,False,True,False,True,False
553930881598,True,False,True,False,False,True,False,True
633938967658,True,False,True,False,False,True,False,True
952722697360,False,True,False,False,False,False,False,False
919704901208,False,True,False,False,False,False,False,False
749216568870,True,False,True,False,False,True,True,False
869237666302,True,False,True,False,False,True,True,False
921949338168,True,False,True,False,True,False,False,True
937508221240,True,False,True,False,True,False,True,False
974651157060,False,True,False,False,False,False,False,False
964179272506,True,False,True,False,False,True,True,False
62446258708,False,True,False,False,False,False,False,False
426007792396,False,True,False,False,False,False,False,False
486645444608,True,False,True,False,False,True,True,False
498086497116,True,False,True,False,False,True,False,True
67231889780,False,True,False,False,False,False,False,False
328227080588,True,False,True,False,True,False,False,True
338068411910,True,False,True,False,False,True,True,False
460631887694,True,False,True,False,True,False,True,False
419653111554,True,False,True,False,False,True,True,False
462526879324,True,False,True,False,True,False,True,False
38955576218,True,False,True,False,False,True,False,True
186612254860,True,False,True,False,False,True,False,True
129786255824,True,False,True,False,False,True,True,False
453330945010,True,False,True,False,True,False,True,False
347594567680,True,False,True,False,True,False,True,False
323146082126,True,False,True,False,True,False,True,False
641588173396,False,True,False,False,False,False,False,False
647627731918,True,False,True,False,True,False,True,False
801938948684,True,False,True,False,True,False,True,False
776553778360,True,False,True,False,False,True,False,True
720683286808,True,False,True,False,True,False,True,False
636846491604,True,False,True,False,True,False,False,True
516206859224,True,False,True,False,True,False,False,True
602887122890,True,False,True,False,True,False,True,False
798152068954,True,False,True,False,True,False,True,False
890869899330,True,False,True,False,True,False,True,False
778777881338,True,False,True,False,True,False,True,False
658106623876,True,False,True,False,True,False,True,False
808609743798,True,False,True,False,False,True,False,True
842272836240,True,False,True,False,False,True,True,False
610822125860,True,False,True,False,False,True,True,False
752441941308,True,False,True,False,False,True,True,False
1360739293934,True,False,True,False,True,False,True,False
1381387115832,True,False,True,False,False,True,True,False
1013385139130,False,True,False,False,False,False,False,False
1032129605592,True,False,True,False,False,True,True,False
1213113007156,True,False,True,False,True,False,True,False
1064842834580,True,False,True,False,False,True,True,False
1196605847998,True,False,True,False,True,False,False,True
1268036960466,False,True,False,False,False,False,False,False
1415369012470,False,True,False,False,False,False,False,False
1420453012186,True,False,False,True,False,True,False,True
1324567566404,True,False,True,False,False,True,False,True
1408704167866,True,False,True,False,True,False,True,False
1397282822684,False,True,False,False,False,False,False,False
1135297525416,True,False,True,False,False,True,False,True
1042285837132,True,False,True,False,False,True,False,True
1187400188276,True,False,True,False,False,True,False,True
1108008470930,True,False,True,False,True,False,True,False
1376315214514,True,False,True,False,False,True,False,True
1422672453578,True,False,True,False,False,True,False,True
1567124622902,True,False,True,False,True,False,False,True
1696676462544,True,False,True,False,True,False,False,True
1844331174484,True,False,True,False,True,False,True,False
1926243926272,True,False,True,False,False,True,True,False
1984029365982,True,False,True,False,True,False,True,False
1707804707102,True,False,True,False,False,True,True,False
1895784761342,True,False,True,False,True,False,True,False
1769413692266,True,False,True,False,True,False,True,False
1930717103172,True,False,False,True,False,True,False,True
1572848224014,False,True,False,False,False,False,False,False
1734782039332,True,False,True,False,False,True,True,False
1825898938954,True,False,True,False,True,False,True,False
1921473920768,True,False,True,False,False,True,False,True
1595719089272,True,False,True,False,False,True,False,True
1678910186778,True,False,True,False,False,True,False,True
1947848921006,True,False,True,False,False,True,False,True
1068020629970,True,False,True,False,False,True,True,False
1009605467372,True,False,True,False,True,False,True,False
1012147896228,True,False,True,False,False,True,False,True
1201708872768,True,False,False,True,False,True,False,True
1462709154194,True,False,False,True,False,True,True,False
1187440027606,False,True,False,False,False,False,False,False
1027713557850,True,False,True,False,True,False,False,True
1054068877348,True,False,True,False,False,True,False,True
1059791696698,True,False,True,False,False,True,False,True
1057891969436,True,False,True,False,False,True,True,False
1015643186834,False,True,False,False,False,False,False,False
1129317438652,True,False,True,False,True,False,False,True
1102960103796,True,False,True,False,False,True,False,True
1016913721384,True,False,True,False,True,False,True,False
1132173859428,True,False,True,False,False,True,False,True
1284257118488,True,False,True,False,True,False,True,False
1263626232354,True,False,True,False,True,False,False,True
1499865421878,True,False,True,False,False,True,True,False
1049309278580,True,False,True,False,False,True,False,True
1048046758560,True,False,True,False,True,False,False,True
1232519856658,True,False,True,False,False,True,True,False
1329052688750,True,False,True,False,False,True,True,False
1276975982412,True,False,True,False,True,False,True,False
1347473915630,True,False,True,False,False,True,True,False
1430977769598,False,True,False,False,False,False,False,False
1549714900102,True,False,True,False,False,True,True,False
1793874348058,True,False,True,False,False,True,False,True
1794187760676,True,False,True,False,False,True,False,True
1806579054512,True,False,True,False,True,False,False,True
1982478583098,True,False,True,False,False,True,False,True
2004719573922,True,False,True,False,True,False,True,False
1984077220892,True,False,True,False,True,False,True,False
1577663994366,True,False,True,False,False,True,False,True
1748486326652,True,False,False,True,False,True,False,True
1767225550250,False,True,False,False,False,False,False,False
1761838016718,True,False,True,False,False,True,False,True
1830420270652,True,False,True,False,False,True,True,False
1878359012076,True,False,True,False,True,False,True,False
1694811940252,True,False,True,False,False,True,False,True
1885955805620,True,False,True,False,True,False,True,False
1862139588216,True,False,True,False,True,False,True,False
1772601241892,True,False,True,False,False,True,False,True
1905319889188,True,False,True,False,True,False,False,True
1728797441984,True,False,True,False,True,False,True,False
1519887753126,True,False,True,False,True,False,True,False
1844377014648,True,False,True,False,False,True,False,True
1915504039840,True,False,True,False,True,False,True,False
1801518189990,True,False,True,False,True,False,False,True
1870097143318,True,False,False,True,False,True,True,False
1256586940462,True,False,True,False,False,True,True,False
1199444605594,True,False,True,False,True,False,True,False
1285800117098,True,False,True,False,True,False,True,False
1363906710628,True,False,False,True,False,True,False,True
1260089918294,True,False,True,False,False,True,True,False
1184214305718,True,False,True,False,True,False,True,False
1425537090276,True,False,True,False,True,False,True,False
1297887573932,False,True,False,False,False,False,False,False
1428717809364,True,False,True,False,False,True,True,False
1030845518886,True,False,True,False,False,True,True,False
1251831601394,True,False,True,False,True,False,False,True
1305815067652,True,False,True,False,True,False,True,False
1478543831056,False,True,False,False,False,False,False,False
1455054936244,True,False,True,False,False,True,False,True
1042923752380,True,False,False,True,False,True,False,True
1003867482474,True,False,False,True,False,True,False,True
1414413912596,True,False,True,False,True,False,True,False
1394738760682,False,True,False,False,False,False,False,False
1502687345686,True,False,False,True,False,True,True,False
1703337000850,True,False,False,True,False,True,False,True
1663657686586,True,False,True,False,False,True,False,True
1586831857196,True,False,True,False,False,True,False,True
1668751890870,False,True,False,False,False,False,False,False
1666527563534,True,False,True,False,True,False,False,True
1688451664558,True,False,True,False,False,True,False,True
1913873904214,True,False,True,False,True,False,True,False
1948495528964,True,False,False,True,False,True,False,True
1955159568366,True,False,True,False,True,False,True,False
1774815314952,False,True,False,False,False,False,False,False
1523956649456,False,True,False,False,False,False,False,False
1527443271988,True,False,True,False,True,False,True,False
1660804469002,True,False,True,False,False,True,False,True
1862744919838,False,True,False,False,False,False,False,False
1788433447234,True,False,True,False,False,True,True,False
1648425371678,False,True,False,False,False,False,False,False
1530004750424,True,False,True,False,True,False,False,True
1918961482916,True,False,True,False,False,True,False,True
1770684103366,True,False,True,False,False,True,False,True
1975485511580,True,False,True,False,False,True,False,True
1770676065858,True,False,True,False,False,True,True,False
1801805776894,False,True,False,False,False,False,False,False
1946912769370,True,False,True,False,False,True,False,True
1964050559048,True,False,True,False,True,False,False,True
1258854059046,True,False,True,False,False,True,False,True
1197893192912,True,False,True,False,True,False,False,True
1081688407776,False,True,False,False,False,False,False,False
1133438825334,True,False,True,False,False,True,False,True
1159798882524,True,False,True,False,False,True,True,False
1296953460074,True,False,True,False,True,False,True,False
1316004181278,True,False,True,False,True,False,True,False
1483027236878,True,False,True,False,False,True,True,False
1121382011856,True,False,True,False,False,True,False,True
1183953082342,True,False,True,False,False,True,True,False
1438591144444,False,True,False,False,False,False,False,False
1324931987776,True,False,True,False,True,False,True,False
1134701926706,True,False,True,False,True,False,True,False
1214401764800,True,False,True,False,False,True,True,False
1002304579266,True,False,True,False,False,True,False,True
1335382277020,True,False,True,False,True,False,True,False
1072184556022,True,False,False,True,False,True,True,False
1436690007050,True,False,True,False,True,False,True,False
1553517432752,True,False,True,False,True,False,True,False
1678941486428,True,False,True,False,True,False,True,False
1894847525866,True,False,True,False,True,False,True,False
1887858079502,True,False,True,False,False,True,True,False
1572582013008,True,False,False,True,False,True,False,True
1734214310148,True,False,True,False,False,True,True,False
1521452096838,True,False,False,True,False,True,False,True
1635118008116,True,False,True,False,False,True,True,False
1578283288860,True,False,True,False,False,True,False,True
1648462920236,True,False,True,False,False,True,False,True
1601801062944,False,True,False,False,False,False,False,False
1814857007740,True,False,True,False,True,False,True,False
1972667597668,False,True,False,False,False,False,False,False
49783356198,True,False,True,False,False,True,False,True
4376459830,True,False,True,False,True,False,True,False
378105110494,True,False,True,False,False,True,False,True
57425181610,True,False,True,False,False,True,False,True
92356716136,True,False,True,False,False,True,False,True
240633642112,True,False,True,False,False,True,True,False
488924352346,True,False,True,False,False,True,False,True
273021589496,True,False,True,False,True,False,True,False
223777059972,True,False,True,False,True,False,True,False
205687870738,True,False,True,False,True,False,True,False
26286727598,True,False,True,False,False,True,True,False
14857746640,True,False,True,False,False,True,False,True
166317911522,True,False,True,False,False,True,True,False
273307409002,True,False,True,False,False,True,True,False
175219054722,True,False,True,False,False,True,True,False
75841367508,True,False,True,False,False,True,False,True
77748957202,True,False,True,False,True,False,True,False
243494347558,True,False,True,False,True,False,True,False
365419708824,True,False,True,False,False,True,False,True
570835995182,True,False,True,False,True,False,False,True
711495188550,True,False,False,True,True,False,False,True
795955557974,True,False,True,False,False,True,False,True
875649198126,True,False,True,False,False,True,True,False
690247732056,True,False,True,False,False,True,False,True
528303057290,True,False,False,True,False,True,False,True
738815693230,False,True,False,False,False,False,False,False
639120234386,False,True,False,False,False,False,False,False
895355672526,True,False,True,False,True,False,True,False
784538774544,True,False,True,False,False,True,True,False
763878227758,True,False,True,False,False,True,True,False
960421872654,False,True,False,False,False,False,False,False
983294652638,True,False,True,False,True,False,True,False
894074129146,True,False,True,False,False,True,False,True
565130616718,True,False,True,False,False,True,False,True
532434598860,True,False,True,False,True,False,False,True
