fof_halo_tag,delta1,delta2,sod_halo_core_entropy,TPI
111879433102,0.0274422,0.02941005,89.14708,2.5096631040624526
214440787116,0.02927282,0.02659824,68.58768,2.166075594707099
321129195116,0.0768074,0.05582624,86.155075,0.44291864622786015
97259604646,0.042212334,0.048311185,149.21655,1.1050336501838622
294434180958,0.11632264,0.053124372,381.14633,-0.515813083534596
339833897458,0.06860605,0.044317957,116.33534,0.777447644244511
366832244788,0.014094684,0.02718,147.49477,-0.471163166388619
38845399320,0.038942955,0.08761648,133.37083,0.3697444994012289
16622250558,0.060816906,0.019974466,203.48067,0.3548535097085361
55995410876,0.010009149,0.028888846,54.935207,1.9886478966816168
280798813866,0.024767479,0.07228214,401.80634,-1.4106027456561554
363358852728,0.0951246,0.052948095,97.46494,1.1887461016362473
412891946956,0.03615859,0.04251242,223.67099,-2.376996905216347
654503195082,0.015976414,0.061565492,438.2954,-1.5889354963539593
790068838198,0.03789075,0.04663051,158.04211,-1.1135618895783757
899614876870,0.09696135,0.014007036,327.63757,-1.87385669067244
574185226348,0.031901322,0.039516136,61.814888,2.0276040486580134
494177998384,0.0120326495,0.07823638,137.48862,0.4381630478061583
899650533728,0.009781257,0.07837572,209.5414,-0.5310993913108967
638943658812,0.008314818,0.034299873,155.41469,0.21103818307297315
961228045976,0.026819868,0.020242525,87.61083,6.300319559478042
904065576428,0.072599135,0.047355916,100.34021,0.7196709925952812
682466527654,0.021570932,0.06873422,105.98487,0.2972865442102387
524338040382,0.0214806,0.04009361,162.65141,1.1066323949965675
103640267402,0.01992963,0.033090573,204.50037,4.7289062917327085
255102195672,0.004114246,0.01561339,138.89432,1.300577966223336
235725639756,0.052514385,0.049508397,456.9658,-0.12761854860507338
231609446086,0.017496267,0.04511368,154.21518,0.9527303008827039
347492351150,0.006682183,0.025467388,113.14804,1.565378410241062
493547570070,0.014170721,0.020602133,120.909294,-0.9015955819378666
327817628528,0.05117061,0.07869864,167.20406,-1.957489207060243
91279289740,0.045622952,0.04874962,328.15833,0.27485489539755187
264327890632,0.022189733,0.049632054,223.08786,0.30653226441072856
456734856058,0.015561645,0.027651552,188.6168,0.4765334119137995
383392272246,0.030797219,0.029664591,117.33695,0.8565693319237965
73801024278,0.024316227,0.041594997,123.35818,2.6462554255976016
412261116594,0.011881292,0.0104509285,251.26437,3.023801782971164
485954231694,0.041374218,0.072520114,80.573845,-1.187823333657021
504988974686,0.01835675,0.08289364,87.35222,1.2976865155994586
626287586372,0.008975718,0.032187235,183.28433,-0.07492224233073097
698980339358,0.014016929,0.034819562,429.6906,-0.17218533696556615
559923287044,0.021722455,0.023143211,111.08864,0.8174684045884261
847580555726,0.012415142,0.039185084,117.23277,2.4406400247290314
560878466614,0.013782699,0.04322747,174.52457,1.0748788934025093
631371913966,0.08941376,0.1428289,189.41075,-0.4064255989505632
529143300698,0.06746152,0.030812304,320.29016,-2.4227893568591163
527222985576,0.058544707,0.061993293,243.99297,1.88746739774718
965084173936,0.008371563,0.052784394,142.07077,0.9106213712526634
891741792222,0.026699634,0.036806602,176.9008,-2.083738060725023
882863730794,0.020147419,0.031937383,73.9411,2.535885560682382
