# Halo group IDs for phase6_stacked_profiles_comprehensive.png
# Catalog: filtered_haloproperties.hdf5  (run_id 5ee0c456)
# Thresholds: delta1<0.07 (R1), delta2<0.07 (R2),
#             K_core<150 keV cm2 (R3), TPI>0 (R4)
# Columns: row_index  fof_halo_tag  unique_tag  delta1  delta2  K_core  TPI
#

# ── R1  (4,640 halos) ──────────────────────────────
# Description: All DM-relaxed halos (delta1 < 0.07)
# N = 4,640
#  row_index    fof_halo_tag      unique_tag     delta1     delta2      K_core        TPI
         805   1458405304560   1458405304560    0.05296    0.05370     135.344     0.7950
         808   1817492299598   1817492299598    0.06897    0.03384     152.275     0.5966
         811   1547300544504   1547300544504    0.03884    0.03120     165.311     0.5070
         812   1588590367138   1588590367138    0.01232    0.06700     161.089     2.8139
         814   1955009128070   1955009128070    0.02665    0.04817     234.297    -0.8037
         815   1543476345486   1543476345486    0.03204    0.08898     156.515    -2.1458
         817   1951496525746   1951496525746    0.06741    0.04762     228.710     4.5319
         821   1682564042156   1682564042156    0.05596    0.01149      80.072     2.7502
         822   1894359482890   1894359482890    0.03542    0.04788     133.383    -0.0319
         826   1153300005930   1153300005930    0.02134    0.04262     146.437    -0.0366
         830   1251407160176   1251407160176    0.00914    0.04391     176.114    -1.0853
         831   1226016698936   1226016698936    0.05792    0.02678     107.339     3.1856
         832   1282219703256   1282219703256    0.03793    0.02738     128.347     0.9058
         833   1427642805680   1427642805680    0.04704    0.05479      63.175     1.5728
         835   1036758072534   1036758072534    0.05433    0.03873     122.119     1.2522
         836   1466990212812   1466990212812    0.02225    0.01603      28.303     5.0978
         837   1294895885768   1294895885768    0.02447    0.02515     106.017    -0.2592
         838   1437464054032   1437464054032    0.04736    0.01932     155.820     0.8628
         839   1010094859946   1010094859946    0.01675    0.05270     112.632    -0.4343
         843   1675922050368   1675922050368    0.01947    0.01538      98.641     1.4803
         844   1525091029558   1525091029558    0.02291    0.05788     168.434     0.6342
         845   1859766760764   1859766760764    0.02098    0.03882     110.338     0.9811
         846   1616871546046   1616871546046    0.05988    0.04890      98.595     0.2096
         847   1744837196442   1744837196442    0.02446    0.08997     328.225    -1.5074
         849   1630830911016   1630830911016    0.05107    0.07330     265.439     0.7467
         853   1864211084726   1864211084726    0.01916    0.02014     131.177     3.5300
         854   1829920940936   1829920940936    0.01717    0.09433     197.194     0.3615
         860   1809299906336   1809299906336    0.06753    0.02591     198.899     1.2763
         861   1819461378076   1819461378076    0.03573    0.05392      55.736     1.6130
         862   1870271633550   1870271633550    0.03371    0.09320     130.612     0.2066
         867   1235166796048   1235166796048    0.04584    0.02658     148.859     0.1069
         868   1097685701992   1097685701992    0.03508    0.05706     127.190     0.5717
         869   1498391102730   1498391102730    0.05792    0.11963     304.012    -1.9414
         871   1079910074776   1079910074776    0.04885    0.09360     137.941    -2.2258
         873   1333294109316   1333294109316    0.05969    0.02813      95.853     1.6197
         874   1412356286274   1412356286274    0.06986    0.04810     179.150     0.0753
         877   1270099994344   1270099994344    0.01785    0.06961     170.123    -0.4736
         882   1361543461500   1361543461500    0.04952    0.06896     154.246    -1.8435
         889   1610791545908   1610791545908    0.06025    0.03715     238.172    -0.6165
         893   1961352021220   1961352021220    0.06124    0.05366     120.129    -0.1553
         894   1702864459274   1702864459274    0.06071    0.04327     194.599     1.1322
         895   1879405427274   1879405427274    0.06959    0.08723     231.094    -0.8017
         899   1948337003514   1948337003514    0.05528    0.03472      97.770     2.5415
         901   1199651630498   1199651630498    0.05475    0.04712      94.206     0.7447
         903   1265714034980   1265714034980    0.05093    0.12731     234.184     0.3035
         904   1166297313894   1166297313894    0.04168    0.01566     107.376     2.0274
         905   1223463060764   1223463060764    0.03145    0.08423      78.598     2.1302
         906   1447939041028   1447939041028    0.02254    0.05708     266.997    -0.7352
         907   1300933102254   1300933102254    0.04517    0.03645     157.985     2.4075
         908   1103456578962   1103456578962    0.00995    0.05498     255.977    -0.7711
         910   1355875275862   1355875275862    0.01085    0.04585     180.754    -1.1118
         914   1328261520352   1328261520352    0.02027    0.04474      84.796     1.9141
         918   1578117527402   1578117527402    0.04658    0.03820     119.267    -0.7389
         922   1506043360740   1506043360740    0.03681    0.01971      89.893     2.0113
         923   1647666604554   1647666604554    0.02229    0.03099      86.281     1.8494
         924   1863570829050   1863570829050    0.02818    0.05288     112.367    -0.0572
         925   1753706188194   1753706188194    0.05545    0.04180     181.176    -1.2623
         926   1831819737460   1831819737460    0.03083    0.03251      52.297     2.4105
         927   1607031452682   1607031452682    0.05637    0.04452      86.494    -0.5183
         928   1899464625554   1899464625554    0.04735    0.03609     119.360     0.7790
         929   1855340786870   1855340786870    0.05487    0.06229     218.705     0.1572
         930   1756595569872   1756595569872    0.03241    0.02883      77.899     2.5624
         934   1909309889714   1909309889714    0.05799    0.01401     156.264     1.9247
         937     53443460866     53443460866    0.03822    0.05170     128.821     0.2743
         939    292840462112    292840462112    0.03585    0.03090      91.192     0.4023
         946    293808571174    293808571174    0.04274    0.01480      86.798     1.7268
         947    331274318422    331274318422    0.06526    0.05013     158.309     0.8079
         952    379839936650    379839936650    0.03510    0.02898      40.034     2.8434
         955    320808078820    320808078820    0.02094    0.05081     146.998     0.7050
         958    695455620770    695455620770    0.05989    0.10434     153.415    -0.8890
         959    705941642750    705941642750    0.04666    0.11524     403.712    -2.6327
         961    827873758952    827873758952    0.05043    0.04646     166.321     2.7904
         963    593535835078    593535835078    0.04801    0.07776     280.061    -2.0093
         966    803724625288    803724625288    0.04099    0.01464     183.356    -1.1336
         967    797377627458    797377627458    0.03421    0.06301     136.834     0.5629
         968   1000599902716   1000599902716    0.04828    0.03971     190.943     0.7171
         970    579904726322    579904726322    0.02324    0.04061     296.977    -0.2995
         973    731982796388    731982796388    0.04036    0.02871      49.742     3.2972
         975    947589208576    947589208576    0.03167    0.03891     145.214    -1.9829
         977      4252002446      4252002446    0.03690    0.02360     147.389     1.2239
         978     34098379228     34098379228    0.04496    0.04767      98.449    -0.0675
         979     87769717506     87769717506    0.01349    0.08768      90.399    -0.3053
         981    253501725534    253501725534    0.01248    0.01574      86.737     0.4778
         984    312255576066    312255576066    0.03315    0.07751     192.606    -2.4988
         987     50948208142     50948208142    0.04566    0.04336     277.571    -0.2110
         989    333870043636    333870043636    0.03854    0.06011     118.279     0.3701
         990    326879664832    326879664832    0.03266    0.04604     179.948    -1.7324
         992    451668200666    451668200666    0.05279    0.04094     125.641     1.2609
         999    216373231412    216373231412    0.06790    0.05964     226.575    -0.4179
        1002    529431342902    529431342902    0.01765    0.01379      96.081     1.4332
        1004    866639774928    866639774928    0.05126    0.04429     214.977    -1.6276
        1005    858073790998    858073790998    0.00625    0.02530     227.755     0.0814
        1006    666632163106    666632163106    0.04195    0.03240     133.645    -0.2954
        1008    799029964904    799029964904    0.04751    0.02554     192.759    -0.4125
        1010    707557569560    707557569560    0.01255    0.08311     266.985    -2.8596
        1014    915229333778    915229333778    0.05135    0.10111     205.599    -0.5538
        1015    946670742870    946670742870    0.05453    0.01981     121.122     0.3246
        1018    286808467716    286808467716    0.01683    0.01473     116.374     0.6376
        1019    192835878034    192835878034    0.03680    0.07456    3876.563     1.0381
        1021    106794838748    106794838748    0.06123    0.07860     159.426    -0.8272
        1023    256349605278    256349605278    0.05351    0.04966     250.200    -1.5738
        1026    215680939636    215680939636    0.02291    0.01730     114.368     0.4973
        1027    216325329782    216325329782    0.02922    0.06982      91.489     1.8486
        1028    371900452482    371900452482    0.05722    0.03856     433.670    -2.7065
        1036    752299918878    752299918878    0.01319    0.04433     126.366     0.4038
        1037    644037543632    644037543632    0.06480    0.02337     109.657     0.8637
        1042    519575778680    519575778680    0.04136    0.05283     313.512    -1.1843
        1046    890433090896    890433090896    0.03053    0.05480      62.738    -0.1048
        1047    187789604524    187789604524    0.06946    0.02685     162.443     0.4820
        1048    354794766028    354794766028    0.04060    0.02133      90.399     2.6482
        1049    291939515318    291939515318    0.04513    0.03674      85.499     0.7815
        1050    423392518786    423392518786    0.03362    0.07231     305.427    -4.0740
        1052    124591659454    124591659454    0.05591    0.08342     141.488    -1.4750
        1053    181119518980    181119518980    0.03438    0.06269      89.750     1.6455
        1054    461482949184    461482949184    0.06504    0.04038     165.402    -1.1535
        1055    473868119060    473868119060    0.01667    0.04858     232.771    -0.8704
        1057    392908432854    392908432854    0.01134    0.01088      83.020     2.3402
        1059     48721717340     48721717340    0.04416    0.05379     143.312     1.2322
        1060    242727596536    242727596536    0.01468    0.02707     179.016    -0.4127
        1061    480884908052    480884908052    0.01103    0.05633     160.881    -0.5589
        1065    726610132856    726610132856    0.02963    0.04736     171.032    -0.7931
        1071    749499896982    749499896982    0.03709    0.06037     169.041    -1.6451
        1073    667891890212    667891890212    0.06751    0.02211     136.698     1.6584
        1074    794894723098    794894723098    0.03209    0.03181     191.852    -0.3675
        1075    751718405014    751718405014    0.03013    0.02621     180.373    -0.6304
        1076    850151645992    850151645992    0.02359    0.02117     173.687     1.4352
